




txt=block, round, feature_0, feature_1, feature_2, rt, Error, MaxTrialTime, fixationTime, Condition, recommended, selected
0, 6, 45 minutes, $23.95, No sides, 5001, Slow, 5000, 1025.6521532386905, 0, 0, 0;
0, 6, 30 minutes, $27.95, Drink OR Garlic Bread, 5001, Slow, 5000, 1025.6521532386905, 0, 0, 0;
0, 6, 45 minutes, $19.95, Drink AND Garlic Bread, 5001, Slow, 5000, 1025.6521532386905, 0, 0, 0;

0, 7, 30 minutes, $23.95, No sides, 8309, null, 20000, 1140.657235966932, 0, 0, 0;
0, 7, 45 minutes, $19.95, Drink OR Garlic Bread, 8309, null, 20000, 1140.657235966932, 0, 0, 0;
0, 7, 15 minutes, $19.95, No sides, 8309, null, 20000, 1140.657235966932, 0, 0, 1;

0, 8, 15 minutes, $19.95, No sides, 2214, null, 5000, 1274.0414003307892, 0, 0, 0;
0, 8, 45 minutes, $23.95, Drink AND Garlic Bread, 2214, null, 5000, 1274.0414003307892, 0, 0, 0;
0, 8, 45 minutes, $27.95, Drink AND Garlic Bread, 2214, null, 5000, 1274.0414003307892, 0, 0, 1;

0, 9, 30 minutes, $23.95, Drink OR Garlic Bread, 2350, null, 10000, 1102.877456391707, 0, 0, 0;
0, 9, 15 minutes, $23.95, Drink AND Garlic Bread, 2350, null, 10000, 1102.877456391707, 0, 0, 1;
0, 9, 30 minutes, $23.95, Drink OR Garlic Bread, 2350, null, 10000, 1102.877456391707, 0, 0, 0;

0, 10, 45 minutes, $23.95, No sides, 2852, null, 10000, 1027.7679717587391, 0, 0, 0;
0, 10, 30 minutes, $19.95, Drink AND Garlic Bread, 2852, null, 10000, 1027.7679717587391, 0, 0, 0;
0, 10, 15 minutes, $23.95, Drink AND Garlic Bread, 2852, null, 10000, 1027.7679717587391, 0, 0, 1;

0, 11, 15 minutes, $19.95, Drink AND Garlic Bread, 3989, null, 20000, 1661.0500051316878, 0, 0, 1;
0, 11, 30 minutes, $27.95, Drink AND Garlic Bread, 3989, null, 20000, 1661.0500051316878, 0, 0, 0;
0, 11, 15 minutes, $23.95, Drink OR Garlic Bread, 3989, null, 20000, 1661.0500051316878, 0, 0, 0;

0, 12, 30 minutes, $27.95, Drink AND Garlic Bread, 6857, null, 20000, 1138.2227908799546, 0, 0, 1;
0, 12, 45 minutes, $23.95, Drink OR Garlic Bread, 6857, null, 20000, 1138.2227908799546, 0, 0, 0;
0, 12, 15 minutes, $19.95, No sides, 6857, null, 20000, 1138.2227908799546, 0, 0, 0;

0, 13, 15 minutes, $27.95, No sides, 5713, null, 20000, 1240.6244537449052, 0, 0, 0;
0, 13, 15 minutes, $27.95, Drink AND Garlic Bread, 5713, null, 20000, 1240.6244537449052, 0, 0, 1;
0, 13, 45 minutes, $23.95, No sides, 5713, null, 20000, 1240.6244537449052, 0, 0, 0;

0, 14, 30 minutes, $27.95, No sides, 2261, null, 5000, 1683.159366251178, 0, 0, 0;
0, 14, 15 minutes, $27.95, No sides, 2261, null, 5000, 1683.159366251178, 0, 0, 0;
0, 14, 30 minutes, $19.95, Drink OR Garlic Bread, 2261, null, 5000, 1683.159366251178, 0, 0, 1;

0, 15, 45 minutes, $27.95, Drink OR Garlic Bread, 2202, null, 5000, 1088.0879283726476, 0, 0, 0;
0, 15, 15 minutes, $23.95, Drink OR Garlic Bread, 2202, null, 5000, 1088.0879283726476, 0, 0, 0;
0, 15, 30 minutes, $27.95, Drink OR Garlic Bread, 2202, null, 5000, 1088.0879283726476, 0, 0, 1;

0, 16, 15 minutes, $27.95, No sides, 6203, null, 10000, 1376.2722799892952, 0, 0, 0;
0, 16, 45 minutes, $19.95, Drink OR Garlic Bread, 6203, null, 10000, 1376.2722799892952, 0, 0, 1;
0, 16, 45 minutes, $19.95, Drink OR Garlic Bread, 6203, null, 10000, 1376.2722799892952, 0, 0, 0;

0, 17, 15 minutes, $23.95, No sides, 3616, null, 10000, 2147.4983663511425, 0, 0, 0;
0, 17, 15 minutes, $23.95, Drink AND Garlic Bread, 3616, null, 10000, 2147.4983663511425, 0, 0, 1;
0, 17, 45 minutes, $27.95, Drink OR Garlic Bread, 3616, null, 10000, 2147.4983663511425, 0, 0, 0;

0, 18, 30 minutes, $23.95, Drink AND Garlic Bread, 2777, null, 10000, 1725.3347735674001, 0, 0, 1;
0, 18, 15 minutes, $23.95, Drink OR Garlic Bread, 2777, null, 10000, 1725.3347735674001, 0, 0, 0;
0, 18, 30 minutes, $19.95, No sides, 2777, null, 10000, 1725.3347735674001, 0, 0, 0;

0, 19, 30 minutes, $27.95, No sides, 3036, null, 5000, 1273.261674982909, 0, 0, 0;
0, 19, 45 minutes, $19.95, Drink AND Garlic Bread, 3036, null, 5000, 1273.261674982909, 0, 0, 0;
0, 19, 30 minutes, $27.95, Drink AND Garlic Bread, 3036, null, 5000, 1273.261674982909, 0, 0, 1;

0, 20, 15 minutes, $23.95, Drink AND Garlic Bread, 5649, null, 20000, 1017.771766440987, 0, 0, 1;
0, 20, 15 minutes, $27.95, No sides, 5649, null, 20000, 1017.771766440987, 0, 0, 0;
0, 20, 45 minutes, $23.95, Drink AND Garlic Bread, 5649, null, 20000, 1017.771766440987, 0, 0, 0;

0, 21, 45 minutes, $23.95, No sides, 7831, null, 20000, 1522.1242178610778, 0, 0, 0;
0, 21, 30 minutes, $19.95, Drink OR Garlic Bread, 7831, null, 20000, 1522.1242178610778, 0, 0, 0;
0, 21, 30 minutes, $23.95, No sides, 7831, null, 20000, 1522.1242178610778, 0, 0, 1;

0, 22, 45 minutes, $19.95, No sides, 3387, null, 10000, 1854.095057494961, 0, 0, 0;
0, 22, 30 minutes, $27.95, Drink OR Garlic Bread, 3387, null, 10000, 1854.095057494961, 0, 0, 0;
0, 22, 15 minutes, $19.95, Drink OR Garlic Bread, 3387, null, 10000, 1854.095057494961, 0, 0, 1;

0, 23, 15 minutes, $27.95, Drink AND Garlic Bread, 9754, null, 20000, 1115.7901426887363, 0, 0, 0;
0, 23, 30 minutes, $27.95, Drink OR Garlic Bread, 9754, null, 20000, 1115.7901426887363, 0, 0, 0;
0, 23, 30 minutes, $27.95, Drink AND Garlic Bread, 9754, null, 20000, 1115.7901426887363, 0, 0, 1;

0, 24, 15 minutes, $23.95, Drink OR Garlic Bread, 5338, null, 20000, 2151.96339623269, 0, 0, 1;
0, 24, 45 minutes, $27.95, No sides, 5338, null, 20000, 2151.96339623269, 0, 0, 0;
0, 24, 45 minutes, $23.95, Drink OR Garlic Bread, 5338, null, 20000, 2151.96339623269, 0, 0, 0;

1, 0, 30 minutes, $19.95, Drink OR Garlic Bread, 2299, null, 5000, 1785.9771882339278, 0, 0, 0;
1, 0, 30 minutes, $19.95, Drink OR Garlic Bread, 2299, null, 5000, 1785.9771882339278, 0, 0, 0;
1, 0, 30 minutes, $19.95, Drink AND Garlic Bread, 2299, null, 5000, 1785.9771882339278, 0, 0, 1;

1, 1, 30 minutes, $23.95, Drink OR Garlic Bread, 1631, null, 5000, 1144.9328037244852, 0, 0, 0;
1, 1, 45 minutes, $27.95, No sides, 1631, null, 5000, 1144.9328037244852, 0, 0, 0;
1, 1, 45 minutes, $19.95, Drink AND Garlic Bread, 1631, null, 5000, 1144.9328037244852, 0, 0, 1;

1, 2, 30 minutes, $19.95, Drink AND Garlic Bread, 1449, null, 5000, 1590.0268863532308, 0, 0, 1;
1, 2, 45 minutes, $23.95, No sides, 1449, null, 5000, 1590.0268863532308, 0, 0, 0;
1, 2, 30 minutes, $27.95, No sides, 1449, null, 5000, 1590.0268863532308, 0, 0, 0;

1, 3, 30 minutes, $23.95, No sides, 1851, null, 5000, 1040.067433490298, 0, 0, 0;
1, 3, 15 minutes, $23.95, Drink OR Garlic Bread, 1851, null, 5000, 1040.067433490298, 0, 0, 1;
1, 3, 15 minutes, $19.95, Drink OR Garlic Bread, 1851, null, 5000, 1040.067433490298, 0, 0, 0;

1, 4, 45 minutes, $19.95, Drink OR Garlic Bread, 1435, null, 10000, 1065.1736122677175, 0, 0, 0;
1, 4, 30 minutes, $27.95, Drink OR Garlic Bread, 1435, null, 10000, 1065.1736122677175, 0, 0, 1;
1, 4, 15 minutes, $27.95, No sides, 1435, null, 10000, 1065.1736122677175, 0, 0, 0;

1, 5, 30 minutes, $19.95, Drink AND Garlic Bread, 6235, null, 20000, 1489.7975501977576, 0, 0, 0;
1, 5, 15 minutes, $23.95, Drink AND Garlic Bread, 6235, null, 20000, 1489.7975501977576, 0, 0, 1;
1, 5, 30 minutes, $19.95, Drink AND Garlic Bread, 6235, null, 20000, 1489.7975501977576, 0, 0, 0;

1, 6, 15 minutes, $27.95, No sides, 5175, null, 20000, 1014.2609977501924, 0, 0, 0;
1, 6, 15 minutes, $19.95, No sides, 5175, null, 20000, 1014.2609977501924, 0, 0, 0;
1, 6, 45 minutes, $23.95, Drink AND Garlic Bread, 5175, null, 20000, 1014.2609977501924, 0, 0, 1;

1, 7, 45 minutes, $23.95, Drink OR Garlic Bread, 5343, null, 20000, 1189.396332856711, 0, 0, 0;
1, 7, 15 minutes, $27.95, Drink OR Garlic Bread, 5343, null, 20000, 1189.396332856711, 0, 0, 0;
1, 7, 15 minutes, $19.95, Drink OR Garlic Bread, 5343, null, 20000, 1189.396332856711, 0, 0, 1;

1, 8, 30 minutes, $27.95, Drink OR Garlic Bread, 6896, null, 20000, 1116.8531022781349, 0, 0, 0;
1, 8, 15 minutes, $23.95, No sides, 6896, null, 20000, 1116.8531022781349, 0, 0, 0;
1, 8, 30 minutes, $27.95, Drink AND Garlic Bread, 6896, null, 20000, 1116.8531022781349, 0, 0, 1;

1, 9, 30 minutes, $23.95, Drink OR Garlic Bread, 5408, null, 10000, 1209.483650114862, 0, 0, 0;
1, 9, 30 minutes, $27.95, Drink AND Garlic Bread, 5408, null, 10000, 1209.483650114862, 0, 0, 1;
1, 9, 45 minutes, $23.95, Drink OR Garlic Bread, 5408, null, 10000, 1209.483650114862, 0, 0, 0;

1, 10, 30 minutes, $19.95, Drink OR Garlic Bread, 4428, null, 10000, 1165.1967781519884, 0, 0, 0;
1, 10, 15 minutes, $23.95, No sides, 4428, null, 10000, 1165.1967781519884, 0, 0, 0;
1, 10, 30 minutes, $23.95, Drink AND Garlic Bread, 4428, null, 10000, 1165.1967781519884, 0, 0, 1;

1, 11, 30 minutes, $23.95, Drink AND Garlic Bread, 3385, null, 20000, 1818.2434120459407, 0, 0, 0;
1, 11, 45 minutes, $23.95, No sides, 3385, null, 20000, 1818.2434120459407, 0, 0, 0;
1, 11, 15 minutes, $19.95, Drink AND Garlic Bread, 3385, null, 20000, 1818.2434120459407, 0, 0, 1;

1, 12, 45 minutes, $27.95, Drink OR Garlic Bread, 3264, null, 10000, 1581.748332338207, 0, 0, 0;
1, 12, 15 minutes, $19.95, Drink AND Garlic Bread, 3264, null, 10000, 1581.748332338207, 0, 0, 1;
1, 12, 45 minutes, $23.95, No sides, 3264, null, 10000, 1581.748332338207, 0, 0, 0;

1, 13, 30 minutes, $23.95, Drink AND Garlic Bread, 3000, null, 20000, 1021.2364627525385, 0, 0, 0;
1, 13, 30 minutes, $19.95, Drink AND Garlic Bread, 3000, null, 20000, 1021.2364627525385, 0, 0, 1;
1, 13, 45 minutes, $27.95, No sides, 3000, null, 20000, 1021.2364627525385, 0, 0, 0;

1, 14, 30 minutes, $23.95, Drink OR Garlic Bread, 7507, null, 20000, 1141.6942559896988, 0, 0, 0;
1, 14, 30 minutes, $23.95, Drink OR Garlic Bread, 7507, null, 20000, 1141.6942559896988, 0, 0, 1;
1, 14, 15 minutes, $27.95, Drink OR Garlic Bread, 7507, null, 20000, 1141.6942559896988, 0, 0, 0;

1, 15, 45 minutes, $19.95, Drink OR Garlic Bread, 6766, null, 20000, 1282.8411025330704, 0, 0, 0;
1, 15, 45 minutes, $23.95, No sides, 6766, null, 20000, 1282.8411025330704, 0, 0, 0;
1, 15, 15 minutes, $19.95, Drink AND Garlic Bread, 6766, null, 20000, 1282.8411025330704, 0, 0, 1;

1, 16, 15 minutes, $27.95, Drink OR Garlic Bread, 4084, null, 10000, 1035.4050714597881, 0, 0, 0;
1, 16, 30 minutes, $27.95, Drink OR Garlic Bread, 4084, null, 10000, 1035.4050714597881, 0, 0, 0;
1, 16, 30 minutes, $23.95, Drink AND Garlic Bread, 4084, null, 10000, 1035.4050714597881, 0, 0, 1;

1, 17, 45 minutes, $23.95, Drink AND Garlic Bread, 1541, null, 5000, 1026.81631809025, 0, 0, 0;
1, 17, 15 minutes, $27.95, Drink OR Garlic Bread, 1541, null, 5000, 1026.81631809025, 0, 0, 0;
1, 17, 15 minutes, $19.95, Drink AND Garlic Bread, 1541, null, 5000, 1026.81631809025, 0, 0, 1;

1, 18, 45 minutes, $23.95, Drink OR Garlic Bread, 4201, null, 10000, 1081.7203768351076, 0, 0, 0;
1, 18, 30 minutes, $27.95, Drink AND Garlic Bread, 4201, null, 10000, 1081.7203768351076, 0, 0, 1;
1, 18, 15 minutes, $23.95, Drink OR Garlic Bread, 4201, null, 10000, 1081.7203768351076, 0, 0, 0;

1, 19, 15 minutes, $27.95, Drink OR Garlic Bread, 3125, null, 20000, 1321.3030100440265, 0, 0, 0;
1, 19, 45 minutes, $19.95, Drink AND Garlic Bread, 3125, null, 20000, 1321.3030100440265, 0, 0, 1;
1, 19, 15 minutes, $23.95, Drink OR Garlic Bread, 3125, null, 20000, 1321.3030100440265, 0, 0, 0;

1, 20, 30 minutes, $23.95, Drink AND Garlic Bread, 4245, null, 10000, 1102.984692574871, 0, 0, 1;
1, 20, 30 minutes, $19.95, No sides, 4245, null, 10000, 1102.984692574871, 0, 0, 0;
1, 20, 15 minutes, $27.95, Drink OR Garlic Bread, 4245, null, 10000, 1102.984692574871, 0, 0, 0;

1, 21, 30 minutes, $27.95, No sides, 3119, null, 20000, 2158.5688504581685, 0, 0, 0;
1, 21, 30 minutes, $27.95, Drink OR Garlic Bread, 3119, null, 20000, 2158.5688504581685, 0, 0, 1;
1, 21, 30 minutes, $19.95, No sides, 3119, null, 20000, 2158.5688504581685, 0, 0, 0;

1, 22, 45 minutes, $23.95, No sides, 4225, null, 10000, 1140.8290940848542, 0, 0, 0;
1, 22, 45 minutes, $19.95, Drink OR Garlic Bread, 4225, null, 10000, 1140.8290940848542, 0, 0, 1;
1, 22, 15 minutes, $19.95, No sides, 4225, null, 10000, 1140.8290940848542, 0, 0, 0;

1, 23, 30 minutes, $23.95, No sides, 1661, null, 5000, 2455.2941413481626, 0, 0, 0;
1, 23, 30 minutes, $19.95, Drink AND Garlic Bread, 1661, null, 5000, 2455.2941413481626, 0, 0, 1;
1, 23, 45 minutes, $19.95, Drink OR Garlic Bread, 1661, null, 5000, 2455.2941413481626, 0, 0, 0;

1, 24, 15 minutes, $19.95, Drink AND Garlic Bread, 2794, null, 20000, 1931.7746620498497, 0, 0, 1;
1, 24, 45 minutes, $27.95, Drink OR Garlic Bread, 2794, null, 20000, 1931.7746620498497, 0, 0, 0;
1, 24, 30 minutes, $19.95, No sides, 2794, null, 20000, 1931.7746620498497, 0, 0, 0;

2, 0, 45 minutes, $27.95, No sides, 5186, null, 20000, 1917.9947499499783, 0, 0, 0;
2, 0, 15 minutes, $23.95, No sides, 5186, null, 20000, 1917.9947499499783, 0, 0, 0;
2, 0, 15 minutes, $19.95, Drink OR Garlic Bread, 5186, null, 20000, 1917.9947499499783, 0, 0, 1;

2, 1, 15 minutes, $27.95, No sides, 3943, null, 5000, 1922.0419909429065, 0, 0, 0;
2, 1, 45 minutes, $27.95, Drink AND Garlic Bread, 3943, null, 5000, 1922.0419909429065, 0, 0, 0;
2, 1, 30 minutes, $23.95, Drink AND Garlic Bread, 3943, null, 5000, 1922.0419909429065, 0, 0, 1;

2, 2, 15 minutes, $27.95, Drink AND Garlic Bread, 2381, null, 5000, 1275.4526788435555, 0, 0, 1;
2, 2, 15 minutes, $23.95, Drink OR Garlic Bread, 2381, null, 5000, 1275.4526788435555, 0, 0, 0;
2, 2, 45 minutes, $19.95, No sides, 2381, null, 5000, 1275.4526788435555, 0, 0, 0;

2, 3, 45 minutes, $19.95, No sides, 2778, null, 20000, 1467.74090614841, 0, 0, 0;
2, 3, 45 minutes, $19.95, Drink OR Garlic Bread, 2778, null, 20000, 1467.74090614841, 0, 0, 0;
2, 3, 15 minutes, $19.95, Drink AND Garlic Bread, 2778, null, 20000, 1467.74090614841, 0, 0, 1;

2, 4, 45 minutes, $27.95, Drink AND Garlic Bread, 2253, null, 5000, 1243.2368144197028, 0, 0, 1;
2, 4, 30 minutes, $23.95, No sides, 2253, null, 5000, 1243.2368144197028, 0, 0, 0;
2, 4, 30 minutes, $19.95, Drink OR Garlic Bread, 2253, null, 5000, 1243.2368144197028, 0, 0, 0;

2, 5, 15 minutes, $19.95, Drink OR Garlic Bread, 4557, null, 5000, 1188.6525013829537, 0, 0, 0;
2, 5, 45 minutes, $19.95, Drink OR Garlic Bread, 4557, null, 5000, 1188.6525013829537, 0, 0, 0;
2, 5, 45 minutes, $23.95, Drink OR Garlic Bread, 4557, null, 5000, 1188.6525013829537, 0, 0, 1;

2, 6, 15 minutes, $19.95, Drink OR Garlic Bread, 1585, null, 10000, 1208.2142553681267, 0, 0, 0;
2, 6, 15 minutes, $23.95, Drink OR Garlic Bread, 1585, null, 10000, 1208.2142553681267, 0, 0, 0;
2, 6, 15 minutes, $23.95, Drink AND Garlic Bread, 1585, null, 10000, 1208.2142553681267, 0, 0, 1;

2, 7, 45 minutes, $19.95, Drink OR Garlic Bread, 2713, null, 20000, 1608.7371183143655, 0, 0, 1;
2, 7, 15 minutes, $23.95, No sides, 2713, null, 20000, 1608.7371183143655, 0, 0, 0;
2, 7, 15 minutes, $27.95, No sides, 2713, null, 20000, 1608.7371183143655, 0, 0, 0;

2, 8, 45 minutes, $23.95, Drink OR Garlic Bread, 4030, null, 10000, 1610.7520967838723, 0, 0, 1;
2, 8, 15 minutes, $27.95, Drink OR Garlic Bread, 4030, null, 10000, 1610.7520967838723, 0, 0, 0;
2, 8, 30 minutes, $19.95, No sides, 4030, null, 10000, 1610.7520967838723, 0, 0, 0;

2, 9, 30 minutes, $19.95, Drink OR Garlic Bread, 1371, null, 10000, 1107.9168921723976, 0, 0, 1;
2, 9, 15 minutes, $23.95, No sides, 1371, null, 10000, 1107.9168921723976, 0, 0, 0;
2, 9, 45 minutes, $27.95, No sides, 1371, null, 10000, 1107.9168921723976, 0, 0, 0;

2, 10, 15 minutes, $19.95, Drink AND Garlic Bread, 2216, null, 5000, 1190.680829183189, 0, 0, 1;
2, 10, 15 minutes, $27.95, Drink AND Garlic Bread, 2216, null, 5000, 1190.680829183189, 0, 0, 0;
2, 10, 45 minutes, $23.95, Drink AND Garlic Bread, 2216, null, 5000, 1190.680829183189, 0, 0, 0;

2, 11, 15 minutes, $27.95, Drink AND Garlic Bread, 2940, null, 10000, 1635.0639747689142, 0, 0, 1;
2, 11, 15 minutes, $23.95, Drink AND Garlic Bread, 2940, null, 10000, 1635.0639747689142, 0, 0, 0;
2, 11, 30 minutes, $19.95, No sides, 2940, null, 10000, 1635.0639747689142, 0, 0, 0;

2, 12, 45 minutes, $23.95, No sides, 1530, null, 10000, 1479.8975226508733, 0, 0, 1;
2, 12, 30 minutes, $27.95, No sides, 1530, null, 10000, 1479.8975226508733, 0, 0, 0;
2, 12, 15 minutes, $19.95, Drink OR Garlic Bread, 1530, null, 10000, 1479.8975226508733, 0, 0, 0;

2, 13, 15 minutes, $23.95, Drink AND Garlic Bread, 1309, null, 10000, 1518.9031744162635, 0, 0, 1;
2, 13, 30 minutes, $19.95, No sides, 1309, null, 10000, 1518.9031744162635, 0, 0, 0;
2, 13, 45 minutes, $23.95, No sides, 1309, null, 10000, 1518.9031744162635, 0, 0, 0;

2, 14, 45 minutes, $23.95, Drink OR Garlic Bread, 1262, null, 10000, 1243.6797896009284, 0, 0, 0;
2, 14, 15 minutes, $19.95, Drink OR Garlic Bread, 1262, null, 10000, 1243.6797896009284, 0, 0, 1;
2, 14, 45 minutes, $19.95, No sides, 1262, null, 10000, 1243.6797896009284, 0, 0, 0;

2, 15, 15 minutes, $19.95, Drink AND Garlic Bread, 907, fast, 10000, 1553.761338991262, 0, 0, 0;
2, 15, 30 minutes, $27.95, Drink OR Garlic Bread, 907, fast, 10000, 1553.761338991262, 0, 0, 1;
2, 15, 45 minutes, $23.95, Drink OR Garlic Bread, 907, fast, 10000, 1553.761338991262, 0, 0, 0;

2, 16, 45 minutes, $19.95, No sides, 2860, null, 5000, 1061.3417727959315, 0, 0, 0;
2, 16, 30 minutes, $27.95, No sides, 2860, null, 5000, 1061.3417727959315, 0, 0, 0;
2, 16, 15 minutes, $27.95, Drink OR Garlic Bread, 2860, null, 5000, 1061.3417727959315, 0, 0, 1;

2, 17, 45 minutes, $19.95, Drink AND Garlic Bread, 4472, null, 5000, 2159.04870867971, 0, 0, 1;
2, 17, 15 minutes, $27.95, Drink AND Garlic Bread, 4472, null, 5000, 2159.04870867971, 0, 0, 0;
2, 17, 15 minutes, $27.95, Drink AND Garlic Bread, 4472, null, 5000, 2159.04870867971, 0, 0, 0;

2, 18, 45 minutes, $19.95, Drink AND Garlic Bread, 4640, null, 10000, 1203.6778446997664, 0, 0, 1;
2, 18, 30 minutes, $27.95, No sides, 4640, null, 10000, 1203.6778446997664, 0, 0, 0;
2, 18, 30 minutes, $23.95, Drink OR Garlic Bread, 4640, null, 10000, 1203.6778446997664, 0, 0, 0;

2, 19, 45 minutes, $19.95, Drink AND Garlic Bread, 2921, null, 20000, 1098.3285608156903, 0, 0, 1;
2, 19, 15 minutes, $27.95, Drink AND Garlic Bread, 2921, null, 20000, 1098.3285608156903, 0, 0, 0;
2, 19, 30 minutes, $27.95, Drink AND Garlic Bread, 2921, null, 20000, 1098.3285608156903, 0, 0, 0;

2, 20, 45 minutes, $23.95, Drink OR Garlic Bread, 2305, null, 5000, 1341.07974665786, 0, 0, 0;
2, 20, 45 minutes, $23.95, No sides, 2305, null, 5000, 1341.07974665786, 0, 0, 0;
2, 20, 30 minutes, $19.95, Drink AND Garlic Bread, 2305, null, 5000, 1341.07974665786, 0, 0, 1;

2, 21, 30 minutes, $23.95, Drink OR Garlic Bread, 3722, null, 10000, 1749.3744538802102, 0, 0, 0;
2, 21, 30 minutes, $23.95, No sides, 3722, null, 10000, 1749.3744538802102, 0, 0, 0;
2, 21, 15 minutes, $19.95, No sides, 3722, null, 10000, 1749.3744538802102, 0, 0, 1;

2, 22, 30 minutes, $27.95, Drink OR Garlic Bread, 3172, null, 5000, 1495.700184129836, 0, 0, 0;
2, 22, 30 minutes, $27.95, Drink AND Garlic Bread, 3172, null, 5000, 1495.700184129836, 0, 0, 0;
2, 22, 45 minutes, $19.95, Drink AND Garlic Bread, 3172, null, 5000, 1495.700184129836, 0, 0, 1;

2, 23, 30 minutes, $19.95, No sides, 5485, null, 10000, 1413.6533791991671, 0, 0, 0;
2, 23, 15 minutes, $27.95, Drink OR Garlic Bread, 5485, null, 10000, 1413.6533791991671, 0, 0, 1;
2, 23, 30 minutes, $19.95, Drink OR Garlic Bread, 5485, null, 10000, 1413.6533791991671, 0, 0, 0;

2, 24, 15 minutes, $27.95, Drink AND Garlic Bread, 2944, null, 5000, 2232.3985219076135, 0, 0, 0;
2, 24, 45 minutes, $27.95, No sides, 2944, null, 5000, 2232.3985219076135, 0, 0, 0;
2, 24, 15 minutes, $19.95, Drink AND Garlic Bread, 2944, null, 5000, 2232.3985219076135, 0, 0, 1;

3, 0, 30 minutes, $23.95, No sides, 1894, null, 10000, 2242.8956693491737, 0, 0, 0;
3, 0, 15 minutes, $19.95, Drink AND Garlic Bread, 1894, null, 10000, 2242.8956693491737, 0, 0, 1;
3, 0, 15 minutes, $27.95, No sides, 1894, null, 10000, 2242.8956693491737, 0, 0, 0;

3, 1, 15 minutes, $19.95, Drink AND Garlic Bread, 4483, null, 20000, 1085.9865285990775, 0, 0, 1;
3, 1, 30 minutes, $27.95, Drink AND Garlic Bread, 4483, null, 20000, 1085.9865285990775, 0, 0, 0;
3, 1, 30 minutes, $27.95, Drink AND Garlic Bread, 4483, null, 20000, 1085.9865285990775, 0, 0, 0;

3, 2, 45 minutes, $19.95, Drink AND Garlic Bread, 3429, null, 5000, 1328.8191922559895, 0, 0, 1;
3, 2, 45 minutes, $27.95, No sides, 3429, null, 5000, 1328.8191922559895, 0, 0, 0;
3, 2, 45 minutes, $27.95, Drink OR Garlic Bread, 3429, null, 5000, 1328.8191922559895, 0, 0, 0;

3, 3, 15 minutes, $27.95, No sides, 10885, null, 20000, 1327.0510389115113, 0, 0, 0;
3, 3, 45 minutes, $23.95, Drink AND Garlic Bread, 10885, null, 20000, 1327.0510389115113, 0, 0, 1;
3, 3, 45 minutes, $23.95, Drink AND Garlic Bread, 10885, null, 20000, 1327.0510389115113, 0, 0, 0;

3, 4, 15 minutes, $19.95, Drink OR Garlic Bread, 3254, null, 20000, 1099.2813751736312, 0, 0, 1;
3, 4, 30 minutes, $27.95, No sides, 3254, null, 20000, 1099.2813751736312, 0, 0, 0;
3, 4, 30 minutes, $19.95, No sides, 3254, null, 20000, 1099.2813751736312, 0, 0, 0;

3, 5, 45 minutes, $19.95, Drink AND Garlic Bread, 3398, null, 10000, 1299.5444276535834, 0, 0, 1;
3, 5, 15 minutes, $19.95, Drink AND Garlic Bread, 3398, null, 10000, 1299.5444276535834, 0, 0, 0;
